# %ECSV 0.9
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float32}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float32}
# meta: !!omap
# - __serialized_columns__:
#     flux:
#       __class__: astropy.units.quantity.Quantity
#       value: !astropy.table.SerializedColumn {name: flux}
#     wavelength:
#       __class__: astropy.units.quantity.Quantity
#       value: !astropy.table.SerializedColumn {name: wavelength}
# schema: astropy-2.0
wavelength flux
0.989517 2.5155e-14
0.989663 2.5304577e-14
0.98981 2.4640155e-14
0.989956 2.3911516e-14
0.990102 2.3830894e-14
0.990248 2.4307113e-14
0.990394 2.399646e-14
0.990541 2.3512694e-14
0.990687 2.3325332e-14
0.990833 2.3322783e-14
0.990979 2.3033728e-14
0.991125 2.3572207e-14
0.991271 2.3763184e-14
0.991418 2.367605e-14
0.991564 2.3172758e-14
0.99171 2.2917354e-14
0.991856 2.3273574e-14
0.992002 2.3392512e-14
0.992149 2.3775554e-14
0.992295 2.4157935e-14
0.992441 2.3833523e-14
0.992587 2.3325336e-14
0.992733 2.3169051e-14
0.99288 2.3399444e-14
0.993026 2.3416012e-14
0.993172 2.3920434e-14
0.993318 2.4040218e-14
0.993464 2.4200592e-14
0.99361 2.3493656e-14
0.993757 2.3633681e-14
0.993903 2.439872e-14
0.994049 2.4870126e-14
0.994195 2.4606953e-14
0.994341 2.4464366e-14
0.994487 2.4626815e-14
0.994634 2.4334404e-14
0.99478 2.4114477e-14
0.994926 2.4566644e-14
0.995072 2.4739334e-14
0.995218 2.4365177e-14
0.995364 2.4889945e-14
0.99551 2.5151496e-14
0.995657 2.4830505e-14
0.995803 2.4679306e-14
0.995949 2.4674529e-14
0.996095 2.4504426e-14
0.996241 2.4904585e-14
0.996387 2.4035852e-14
0.996533 2.440602e-14
0.99668 2.5188954e-14
0.996826 2.5286202e-14
0.996972 2.4976012e-14
0.997118 2.479379e-14
0.997264 2.4348689e-14
0.99741 2.407931e-14
0.997556 2.435282e-14
0.997702 2.4250802e-14
0.997849 2.4287069e-14
0.997995 2.4731106e-14
0.998141 2.481327e-14
0.998287 2.47929e-14
0.998433 2.4980345e-14
0.998579 2.4258361e-14
0.998725 2.406454e-14
0.998871 2.4474024e-14
0.999017 2.4586041e-14
0.999164 2.4333002e-14
0.99931 2.4163705e-14
0.999456 2.464722e-14
0.999602 2.4903014e-14
0.999748 2.4885349e-14
0.999894 2.429863e-14
1.00004 2.4271195e-14
1.00019 2.4619158e-14
1.00033 2.5136946e-14
1.00048 2.4750121e-14
1.00062 2.4530713e-14
1.00077 2.490052e-14
1.00092 2.4824772e-14
1.00106 2.4479007e-14
1.00121 2.396009e-14
1.00136 2.4063337e-14
1.0015 2.472169e-14
1.00165 2.530532e-14
1.00179 2.556699e-14
1.00194 2.5477928e-14
1.00209 2.5447202e-14
1.00223 2.5172201e-14
1.00238 2.481506e-14
1.00252 2.5213621e-14
1.00267 2.5774892e-14
1.00282 2.5386956e-14
1.00296 2.5391327e-14
1.00311 2.5273276e-14
1.00325 2.5323493e-14
1.0034 2.5242197e-14
1.00355 2.5048326e-14
1.00369 2.4662304e-14
1.00384 2.4438507e-14
1.00398 2.4699427e-14
1.00413 2.5518875e-14
1.00428 2.581129e-14
1.00442 2.5822235e-14
1.00457 2.6514145e-14
1.00471 2.6801081e-14
1.00486 2.7340218e-14
1.00501 2.8145929e-14
1.00515 2.8421538e-14
1.0053 2.8186348e-14
1.00544 2.752981e-14
1.00559 2.6368725e-14
1.00574 2.5739217e-14
1.00588 2.502582e-14
1.00603 2.4599563e-14
1.00617 2.455584e-14
1.00632 2.456391e-14
1.00647 2.5286732e-14
1.00661 2.4799219e-14
1.00676 2.4865628e-14
1.0069 2.498547e-14
1.00705 2.5489624e-14
1.0072 2.5276066e-14
1.00734 2.5314232e-14
1.00749 2.4900587e-14
1.00763 2.528098e-14
1.00778 2.534336e-14
1.00793 2.5326265e-14
1.00807 2.5351005e-14
1.00822 2.5167671e-14
1.00837 2.4875362e-14
1.00851 2.54744e-14
1.00866 2.5496407e-14
1.0088 2.4915303e-14
1.00895 2.5085177e-14
1.00909 2.4994021e-14
1.00924 2.490955e-14
1.00939 2.5130973e-14
1.00953 2.5187128e-14
1.00968 2.5197045e-14
1.00982 2.5505707e-14
1.00997 2.5595328e-14
1.01012 2.558968e-14
1.01026 2.568793e-14
1.01041 2.5796768e-14
1.01055 2.5566744e-14
1.0107 2.5635942e-14
1.01085 2.5242236e-14
1.01099 2.5553268e-14
1.01114 2.5509136e-14
1.01128 2.54076e-14
1.01143 2.4762463e-14
1.01158 2.4949926e-14
1.01172 2.4871135e-14
1.01187 2.4948686e-14
1.01201 2.4854108e-14
1.01216 2.4996227e-14
1.01231 2.5139177e-14
1.01245 2.5153678e-14
1.0126 2.5459833e-14
1.01274 2.5568094e-14
1.01289 2.5453879e-14
1.01304 2.535743e-14
1.01318 2.5646008e-14
1.01333 2.5898823e-14
1.01347 2.541193e-14
1.01362 2.4986195e-14
1.01377 2.4765016e-14
1.01391 2.467677e-14
1.01406 2.4657519e-14
1.0142 2.5062004e-14
1.01435 2.5071015e-14
1.0145 2.5045107e-14
1.01464 2.4845352e-14
1.01479 2.4247955e-14
1.01493 2.3742107e-14
1.01508 2.4273625e-14
1.01523 2.4888486e-14
1.01537 2.5537227e-14
1.01552 2.5198778e-14
1.01566 2.470886e-14
1.01581 2.4436353e-14
1.01595 2.4511497e-14
1.0161 2.4806209e-14
1.01625 2.5074976e-14
1.01639 2.4967767e-14
1.01654 2.4991992e-14
1.01668 2.5190153e-14
1.01683 2.4915171e-14
1.01698 2.4983225e-14
1.01712 2.475659e-14
1.01727 2.4708534e-14
1.01741 2.4792131e-14
1.01756 2.5435137e-14
1.01771 2.579322e-14
1.01785 2.542049e-14
1.018 2.5504708e-14
1.01814 2.4961917e-14
1.01829 2.4891852e-14
1.01843 2.492415e-14
1.01858 2.4971228e-14
1.01873 2.4683216e-14
1.01887 2.4376485e-14
1.01902 2.4967343e-14
1.01916 2.5126971e-14
1.01931 2.5138102e-14
1.01946 2.514286e-14
1.0196 2.4688974e-14
1.01975 2.4704798e-14
1.01989 2.484549e-14
1.02004 2.4686445e-14
1.02019 2.5018589e-14
1.02033 2.4880697e-14
1.02048 2.4912757e-14
1.02062 2.5061357e-14
1.02077 2.5354307e-14
1.02091 2.5271621e-14
1.02106 2.5301132e-14
1.02121 2.5367995e-14
1.02135 2.5361988e-14
1.0215 2.4953862e-14
1.02164 2.4837061e-14
1.02179 2.456839e-14
1.02194 2.3963677e-14
1.02208 2.3968412e-14
1.02223 2.432555e-14
1.02237 2.4767298e-14
1.02252 2.5132972e-14
1.02266 2.5250626e-14
1.02281 2.5524637e-14
1.02296 2.5162e-14
1.0231 2.5128752e-14
1.02325 2.5091567e-14
1.02339 2.4900983e-14
1.02354 2.451527e-14
1.02369 2.4958207e-14
1.02383 2.5109043e-14
1.02398 2.4899538e-14
1.02412 2.4900668e-14
1.02427 2.5502854e-14
1.02441 2.5235949e-14
1.02456 2.5267725e-14
1.02471 2.514381e-14
1.02485 2.4997079e-14
1.025 2.5295008e-14
1.02514 2.5084435e-14
1.02529 2.485528e-14
1.02543 2.4482398e-14
1.02558 2.4620798e-14
1.02573 2.4664812e-14
1.02587 2.4992747e-14
1.02602 2.4846007e-14
1.02616 2.4427702e-14
1.02631 2.4652453e-14
1.02646 2.4862042e-14
1.0266 2.4407378e-14
1.02675 2.4562729e-14
1.02689 2.4656904e-14
1.02704 2.548008e-14
1.02718 2.5572186e-14
1.02733 2.5091274e-14
1.02748 2.4770792e-14
1.02762 2.4874732e-14
1.02777 2.4629994e-14
1.02791 2.4827552e-14
1.02806 2.4781965e-14
1.0282 2.513361e-14
1.02835 2.459537e-14
1.0285 2.4244238e-14
1.02864 2.4687717e-14
1.02879 2.5196323e-14
1.02893 2.5883218e-14
1.02908 2.5503659e-14
1.02922 2.4742886e-14
1.02937 2.4836437e-14
1.02952 2.5031467e-14
1.02966 2.5037247e-14
1.02981 2.5149326e-14
1.02995 2.475098e-14
1.0301 2.4448537e-14
1.03024 2.4754734e-14
1.03039 2.4738654e-14
1.03054 2.4889101e-14
1.03068 2.5110585e-14
1.03083 2.5287067e-14
1.03097 2.513657e-14
1.03112 2.4756203e-14
1.03126 2.479785e-14
1.03141 2.5028467e-14
1.03156 2.5322204e-14
1.0317 2.5231424e-14
1.03185 2.5079807e-14
1.03199 2.4789483e-14
1.03214 2.5312126e-14
1.03228 2.577232e-14
1.03243 2.550651e-14
1.03258 2.4835189e-14
1.03272 2.4788097e-14
