JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458041.81336,13.550,0.034,,I,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 11.506  K = 12.574,0,1.09,Z,18.072,19.243,,AA TAU,AAVSO,STD,,,,
2458042.79530,16.223,0.030,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.13,Z,17.421,18.611,,AA TAU,AAVSO,STD,,,,
2458043.77755,16.185,0.029,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.18,Z,17.365,18.503,,AA TAU,AAVSO,STD,,,,
2458044.79487,16.143,0.038,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.11,Z,17.790,18.931,,AA TAU,AAVSO,STD,,,,
2458045.76645,16.250,0.030,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.21,Z,17.345,18.504,,AA TAU,AAVSO,STD,,,,
2458046.75369,16.244,0.080,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.25,Z,18.160,19.324,,AA TAU,AAVSO,STD,,,,
2458051.49,<13.8,,,Vis.,FDA,,000,,999999,,,,Z,,,,AA TAU,MCSE,STD,,,,
2458054.83099,16.107,0.024,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,17.288,18.414,,AA TAU,AAVSO,STD,,,,
2458056.94812,16.034,0.023,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.22,Z,17.235,18.384,,AA TAU,AAVSO,STD,,,,
2458057.83036,15.971,0.025,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,17.288,18.426,,AA TAU,AAVSO,STD,,,,
2458075.44054,16.039,0.057,,V,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 14.179  K = 14.425,0,1.22,Z,18.477,18.714,,AA TAU,VVS,STD,,,,
2458075.44194,17.328,0.167,,B,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 15.280  K = 15.436,0,1.22,Z,19.918,20.094,,AA TAU,VVS,STD,,,,
2458075.44306,14.852,0.049,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.22,Z,18.362,18.589,,AA TAU,VVS,STD,,,,
2458077.84877,15.921,0.021,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.09,Z,17.307,18.466,,AA TAU,AAVSO,STD,,,,
2458083.91531,15.825,0.022,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.47,Z,17.381,18.541,,AA TAU,AAVSO,STD,,,,
2458096.27726,15.343,0.089,,V,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 14.179  K = 14.425,0,1.88,Z,19.020,19.256,,AA TAU,VVS,STD,,,,
2458096.27803,15.429,0.096,,V,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 14.179  K = 14.425,0,1.87,Z,19.184,19.399,,AA TAU,VVS,STD,,,,
2458096.28039,13.908,0.033,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.84,Z,18.779,18.980,,AA TAU,VVS,STD,,,,
2458096.28082,13.907,0.031,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.83,Z,18.755,18.992,,AA TAU,VVS,STD,,,,
2458097.75693,15.099,0.011,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.03,Z,17.251,18.441,,AA TAU,AAVSO,STD,,,,
2458098.84143,15.226,0.014,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.26,Z,17.273,18.424,,AA TAU,AAVSO,STD,,,,
2458103.35841,15.319,0.041,,V,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 14.179  K = 14.425,0,1.24,Z,18.841,18.999,,AA TAU,VVS,STD,,,,
2458103.35981,17.509,0.376,,B,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 15.280  K = 15.436,0,1.23,Z,20.222,20.388,,AA TAU,VVS,STD,,,,
2458103.36091,13.907,0.020,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.23,Z,18.612,18.805,,AA TAU,VVS,STD,,,,
2458103.79852,15.490,0.021,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.14,Z,17.627,18.821,,AA TAU,AAVSO,STD,,,,
2458116.26161,16.031,0.104,,V,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 14.179  K = 14.425,0,1.52,Z,18.433,18.618,,AA TAU,VVS,STD,,,,
2458116.26412,14.448,0.049,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.51,Z,18.359,18.648,,AA TAU,VVS,STD,,,,
2458123.36259,15.987,0.085,,V,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 14.179  K = 14.425,0,1.13,Z,18.828,19.038,,AA TAU,VVS,STD,,,,
2458123.36337,15.652,0.073,,V,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 14.179  K = 14.425,0,1.13,Z,18.928,19.117,,AA TAU,VVS,STD,,,,
2458123.36442,17.080,0.198,,B,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 15.280  K = 15.436,0,1.13,Z,20.041,20.292,,AA TAU,VVS,STD,,,,
2458123.36553,17.711,0.309,,B,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 15.280  K = 15.436,0,1.13,Z,19.943,20.273,,AA TAU,VVS,STD,,,,
2458123.36641,14.589,0.040,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.13,Z,18.703,18.912,,AA TAU,VVS,STD,,,,
2458123.36684,14.582,0.041,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.13,Z,18.718,18.919,,AA TAU,VVS,STD,,,,
2458129.34074,15.963,0.101,,V,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 14.179  K = 14.425,0,1.13,Z,19.307,19.456,,AA TAU,VVS,STD,,,,
2458129.34178,17.985,0.475,,B,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 15.280  K = 15.436,0,1.13,Z,20.559,20.824,,AA TAU,VVS,STD,,,,
2458129.34266,14.813,0.110,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.13,Z,19.527,19.858,,AA TAU,VVS,STD,,,,
2458132.66484,17.315,0.044,,B,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 14.059  K = 15.280,0,1.03,Z,17.814,18.939,,AA TAU,AAVSO,STD,,,,
2458132.66807,16.191,0.025,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.04,Z,17.283,18.445,,AA TAU,AAVSO,STD,,,,
2458132.66965,13.973,0.016,,I,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 11.506  K = 12.574,0,1.04,Z,17.540,18.893,,AA TAU,AAVSO,STD,,,,
2458133.503881,16.250,0.06,,V,KTHC,,ENSEMBLE,131,X22599BCL,"""COAST, 5 star ensemble [120, 125,131,138,142,144]""",0,1.69,Z,NA,13.66,,AA TAU,BAA-VSS,STD,,,,
2458133.503881,16.249,0.0248,,V,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.124,Z,,13.66,,AA TAU,BAA-VSS,STD,,,,
2458133.507964,14.8749,0.0375,,R,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.137,Z,,12.84,,AA TAU,BAA-VSS,STD,,,,
2458135.76848,16.053,0.029,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.43,Z,17.441,18.592,,AA TAU,AAVSO,STD,,,,
2458136.77528,16.083,0.026,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.51,Z,17.397,18.539,,AA TAU,AAVSO,STD,,,,
2458137.39780,16.176,0.081,,V,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 14.179  K = 14.425,0,1.14,Z,18.946,19.098,,AA TAU,VVS,STD,,,,
2458137.39885,17.880,0.214,,B,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 15.280  K = 15.436,0,1.14,Z,19.967,20.153,,AA TAU,VVS,STD,,,,
2458137.39973,14.853,0.038,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.14,Z,18.713,18.883,,AA TAU,VVS,STD,,,,
2458138.394999,16.2356,0.0381,,V,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.004,Z,,13.7218,,AA TAU,BAA-VSS,STD,,,,
2458138.399386,14.8606,0.0284,,R,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.003,Z,,12.8507,,AA TAU,BAA-VSS,STD,,,,
2458140.403300,15.988,0.0290,,V,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.002,Z,,13.73,,AA TAU,BAA-VSS,STD,,,,
2458140.404110,14.8237,0.0268,,R,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.002,Z,,12.8524,,AA TAU,BAA-VSS,STD,,,,
2458141.417142,16.0387,0.0330,,V,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.007,Z,,13.74,,AA TAU,BAA-VSS,STD,,,,
2458141.417951,14.8585,0.0293,,R,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.008,Z,,12.86,,AA TAU,BAA-VSS,STD,,,,
2458142.473891,16.3026,0.0405,,V,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.107,Z,,13.95,,AA TAU,BAA-VSS,STD,,,,
2458142.474702,15.0967,0.0389,,R,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.109,Z,,12.88,,AA TAU,BAA-VSS,STD,,,,
2458142.61190,17.179,0.048,,B,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 14.059  K = 15.280,0,1.02,Z,17.894,18.951,,AA TAU,AAVSO,STD,,,,
2458142.61506,16.104,0.024,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,17.261,18.404,,AA TAU,AAVSO,STD,,,,
2458142.61665,13.946,0.015,,I,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 11.506  K = 12.574,0,1.02,Z,17.382,18.632,,AA TAU,AAVSO,STD,,,,
2458142.77519,16.041,0.028,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.68,Z,17.475,18.620,,AA TAU,AAVSO,STD,,,,
2458143.75911,16.008,0.028,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.53,Z,17.346,18.508,,AA TAU,AAVSO,STD,,,,
2458144.76126,16.159,0.088,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.59,Z,17.841,18.989,,AA TAU,AAVSO,STD,,,,
2458145.379,16.72,0.05,,V,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.003,Z,NA,16.7209,,AA TAU,BAA-VSS,STD,,,,
2458145.38030,15.22,0.05,,R,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.003,Z,NA,15.2322,,AA Tau,BAA-VSS,STD,,,,
2458146.77828,15.898,0.081,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.86,Z,17.645,18.813,,AA TAU,AAVSO,STD,,,,
2458147.73229,15.910,0.046,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.41,Z,17.357,18.495,,AA TAU,AAVSO,STD,,,,
2458148.75164,16.060,0.064,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.60,Z,17.400,18.560,,AA TAU,AAVSO,STD,,,,
2458154.29071,16.226,0.085,,V,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 14.179  K = 14.425,0,1.12,Z,18.977,19.191,,AA TAU,VVS,STD,,,,
2458154.29264,15.213,0.139,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.12,Z,19.487,19.647,,AA TAU,VVS,STD,,,,
2458166.29453,16.250,0.198,,V,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 14.179  K = 14.425,0,1.12,Z,19.351,19.587,,AA TAU,VVS,STD,,,,
2458166.29645,15.591,0.205,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.12,Z,19.253,19.398,,AA TAU,VVS,STD,,,,
2458171.30542,15.394,0.104,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.14,Z,18.874,19.029,,AA TAU,VVS,STD,,,,
2458180.70137,16.769,0.108,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,2.14,Z,17.519,18.705,,AA TAU,AAVSO,STD,,,,
2458184.36753,16.322,0.105,,V,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 14.179  K = 14.425,0,1.46,Z,19.014,19.226,,AA TAU,VVS,STD,,,,
2458184.36859,18.584,0.497,,B,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 15.280  K = 15.436,0,1.46,Z,20.056,20.347,,AA TAU,VVS,STD,,,,
2458184.36947,15.296,0.067,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.47,Z,18.737,18.960,,AA TAU,VVS,STD,,,,
2458185.67528,16.812,0.062,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.91,Z,17.604,18.757,,AA TAU,AAVSO,STD,,,,
2458186.67496,16.685,0.060,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.95,Z,17.661,18.829,,AA TAU,AAVSO,STD,,,,
2458190.347324,16.4512,0.0411,,V,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.120,Z,,16.462,,AA TAU,BAA-VSS,STD,,,,
2458190.34845,16.4255,0.0401,,V,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.124,Z,,16.4294,,AA TAU,BAA-VSS,STD,,,,
2458190.351081,16.3857,0.0385,,V,KTHC,,ENSEMBLE,131,X22649ARB,,0,1.132,Z,,16.4006,,AA TAU,BAA-VSS,STD,,,,
2458192.34894,15.451,0.254,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.48,Z,19.585,19.944,,AA TAU,VVS,STD,,,,
2458208.62457,16.529,0.115,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,2.13,Z,17.603,18.771,,AA TAU,AAVSO,STD,,,,
2458355.61517,16.082,0.184,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.65,Z,18.483,18.736,,AA TAU,VVS,STD,,,,
2458355.61595,13.464,0.050,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.64,Z,18.199,18.535,,AA TAU,VVS,STD,,,,
2458356.61606,16.101,0.113,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.61,Z,18.172,18.514,,AA TAU,VVS,STD,,,,
2458356.61685,13.649,0.031,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.60,Z,17.823,18.190,,AA TAU,VVS,STD,,,,
2458357.61633,13.550,0.057,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.58,Z,18.635,18.978,,AA TAU,VVS,STD,,,,
2458361.66263,15.347,0.069,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.22,Z,18.336,18.598,,AA TAU,VVS,STD,,,,
2458361.66341,12.841,0.032,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.21,Z,18.218,18.601,,AA TAU,VVS,STD,,,,
2458362.66602,15.622,0.076,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.19,Z,18.361,18.613,,AA TAU,VVS,STD,,,,
2458362.66679,12.982,0.033,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.19,Z,18.318,18.657,,AA TAU,VVS,STD,,,,
2458368.65876,15.799,0.049,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.16,Z,18.480,18.806,,AA TAU,VVS,STD,,,,
2458368.65954,13.115,0.015,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.16,Z,17.864,18.249,,AA TAU,VVS,STD,,,,
2458371.66297,16.327,0.067,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.12,Z,18.638,19.087,,AA TAU,VVS,STD,,,,
2458371.66375,13.465,0.020,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.12,Z,17.900,18.246,,AA TAU,VVS,STD,,,,
2458372.66188,16.284,0.106,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.12,Z,18.544,18.983,,AA TAU,VVS,STD,,,,
2458372.66265,13.792,0.027,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.12,Z,17.768,18.111,,AA TAU,VVS,STD,,,,
2458373.69590,16.475,0.063,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.05,Z,18.538,18.941,,AA TAU,VVS,STD,,,,
2458373.69668,13.812,0.027,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.05,Z,17.855,18.203,,AA TAU,VVS,STD,,,,
2458373.69745,16.677,0.079,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.05,Z,18.439,19.024,,AA TAU,VVS,STD,,,,
2458373.69824,13.822,0.026,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.05,Z,17.854,18.218,,AA TAU,VVS,STD,,,,
2458375.69590,15.952,0.068,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.05,Z,18.481,18.948,,AA TAU,VVS,STD,,,,
2458375.69668,13.608,0.024,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.05,Z,17.868,18.230,,AA TAU,VVS,STD,,,,
2458375.69745,16.267,0.061,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.04,Z,18.454,19.067,,AA TAU,VVS,STD,,,,
2458375.69823,13.617,0.024,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.04,Z,17.883,18.248,,AA TAU,VVS,STD,,,,
2458379.61539,15.719,0.056,,V,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 14.179  K = 14.425,0,1.20,Z,18.915,19.107,,AA TAU,VVS,STD,,,,
2458379.61638,17.555,0.161,,B,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 15.280  K = 15.436,0,1.20,Z,20.025,20.326,,AA TAU,VVS,STD,,,,
2458379.61718,14.567,0.033,,R,DUBF,,000-BKF-957,000-BKM-137,X16934AEP,STANDARD MAG: C = 13.346  K = 13.630,0,1.20,Z,18.723,18.947,,AA TAU,VVS,STD,,,,
2458379.69678,13.462,0.058,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.04,Z,19.233,19.584,,AA TAU,VVS,STD,,,,
2458379.69840,13.631,0.064,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.04,Z,19.194,19.540,,AA TAU,VVS,STD,,,,
2458383.69588,15.870,0.197,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.03,Z,18.472,18.992,,AA TAU,VVS,STD,,,,
2458383.69664,13.393,0.018,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.03,Z,17.746,18.114,,AA TAU,VVS,STD,,,,
2458383.69742,15.961,0.063,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.03,Z,18.380,19.013,,AA TAU,VVS,STD,,,,
2458383.69819,13.364,0.016,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.03,Z,17.752,18.119,,AA TAU,VVS,STD,,,,
2458384.71815,15.518,0.038,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.03,Z,17.793,18.310,,AA TAU,VVS,STD,,,,
2458384.71891,13.279,0.056,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.03,Z,17.893,18.276,,AA TAU,VVS,STD,,,,
2458384.71969,15.573,0.085,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.03,Z,18.636,18.859,,AA TAU,VVS,STD,,,,
2458384.72050,13.316,0.060,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.03,Z,17.893,18.264,,AA TAU,VVS,STD,,,,
2458385.71718,15.500,0.048,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.03,Z,17.871,18.364,,AA TAU,VVS,STD,,,,
2458385.71794,13.433,0.041,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.03,Z,18.186,18.511,,AA TAU,VVS,STD,,,,
2458385.71872,15.610,0.108,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.03,Z,18.647,18.908,,AA TAU,VVS,STD,,,,
2458385.71949,13.281,0.038,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.03,Z,18.179,18.550,,AA TAU,VVS,STD,,,,
2458386.71947,15.322,0.090,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.04,Z,18.542,18.872,,AA TAU,VVS,STD,,,,
2458386.72028,13.199,0.028,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.04,Z,17.729,18.128,,AA TAU,VVS,STD,,,,
2458386.72109,15.423,0.110,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.04,Z,18.590,18.860,,AA TAU,VVS,STD,,,,
2458386.72190,13.212,0.031,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.04,Z,17.749,18.132,,AA TAU,VVS,STD,,,,
2458387.71797,13.259,0.074,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.04,Z,18.326,18.683,,AA TAU,VVS,STD,,,,
2458387.71953,13.359,0.140,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.04,Z,19.057,19.647,,AA TAU,VVS,STD,,,,
2458394.68813,15.181,0.017,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.03,Z,16.442,16.833,,AA TAU,VVS,STD,,,,
2458394.68890,13.645,0.015,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.03,Z,16.411,16.783,,AA TAU,VVS,STD,,,,
2458395.64433,15.549,0.049,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.04,Z,18.377,18.987,,AA TAU,VVS,STD,,,,
2458395.64510,12.827,0.015,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.04,Z,17.778,18.166,,AA TAU,VVS,STD,,,,
2458395.64588,15.567,0.055,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.04,Z,18.388,18.983,,AA TAU,VVS,STD,,,,
2458395.64667,12.830,0.016,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.04,Z,17.800,18.186,,AA TAU,VVS,STD,,,,
2458395.987582,12.773,0.038,,I,HMH,,ENSEMBLE,000-BKF-957,X23346IFJ,,1,1.031,Z,,12.704,,AA TAU,AAVSO,STD,,,,
2458396.64917,15.658,0.064,,V,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 13.835  K = 14.179,0,1.04,Z,18.420,19.039,,AA TAU,VVS,STD,,,,
2458396.64994,13.005,0.018,,I,VMT,,000-BKM-136,000-BKF-957,X23198VY,STANDARD MAG: C = 12.300  K = 12.574,0,1.04,Z,17.809,18.205,,AA TAU,VVS,STD,,,,
