# %ECSV 0.9
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float32}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float32}
# meta: !!omap
# - __serialized_columns__:
#     flux:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: erg / (Angstrom cm2 s)}
#       value: !astropy.table.SerializedColumn {name: flux}
#     wavelength:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: micron}
#       value: !astropy.table.SerializedColumn {name: wavelength}
# schema: astropy-2.0
wavelength flux
0.492184 2.0738342e-15
0.492422 2.1699269e-15
0.49266 2.2068734e-15
0.492898 2.270603e-15
0.493136 2.1739528e-15
0.493374 2.2344458e-15
0.493612 2.0869257e-15
0.49385 2.02206e-15
0.494088 2.1389462e-15
0.494326 2.3543177e-15
0.494564 2.2946893e-15
0.494802 2.2502597e-15
0.49504 2.3304733e-15
0.495278 2.2798148e-15
0.495516 2.0745008e-15
0.495754 2.0241964e-15
0.495992 2.0127597e-15
0.49623 2.2232648e-15
0.496468 2.0736044e-15
0.496706 2.202173e-15
0.496944 2.2969708e-15
0.497182 2.1629577e-15
0.49742 2.2010354e-15
0.497658 2.0770739e-15
0.497896 2.1077356e-15
0.498134 2.2332725e-15
0.498372 1.9899989e-15
0.49861 1.9236938e-15
0.498848 2.043404e-15
0.499086 1.8876078e-15
0.499324 1.8669917e-15
0.499562 1.8927714e-15
0.4998 1.9570806e-15
0.500038 1.85024e-15
0.500276 1.948605e-15
0.500514 1.870756e-15
0.500752 1.789039e-15
0.50099 1.5709581e-15
0.501228 1.7474365e-15
0.501466 1.8195117e-15
0.501704 1.8639409e-15
0.501942 2.0428584e-15
0.50218 1.817385e-15
0.502418 1.6579093e-15
0.502656 1.7946597e-15
0.502894 1.7671335e-15
0.503132 1.8135918e-15
0.50337 2.0023696e-15
0.503608 2.1302586e-15
0.503846 1.8982747e-15
0.504084 1.6911109e-15
0.504322 1.8419729e-15
0.50456 2.1054317e-15
0.504798 2.1986817e-15
0.505036 1.6939261e-15
0.505274 1.6330759e-15
0.505512 2.0185924e-15
0.50575 2.1889008e-15
0.505988 1.998516e-15
0.506226 1.920761e-15
0.506464 2.3574244e-15
0.506702 2.202051e-15
0.50694 1.826935e-15
0.507178 1.906679e-15
0.507416 2.2402145e-15
0.507654 2.2325614e-15
0.507892 2.0443276e-15
0.50813 2.109742e-15
0.508368 2.309056e-15
0.508606 2.0831304e-15
0.508844 1.9001662e-15
0.509082 2.1702521e-15
0.50932 2.0822107e-15
0.509558 2.0322173e-15
0.509796 2.113197e-15
0.510034 1.9619352e-15
0.510272 1.7687644e-15
0.51051 1.8357364e-15
0.510748 1.9778016e-15
0.510986 1.8227126e-15
0.511224 2.0745038e-15
0.511462 2.2993578e-15
0.5117 1.9185e-15
0.511938 1.9770486e-15
0.512176 1.970997e-15
0.512414 1.893799e-15
0.512652 2.1275553e-15
0.51289 2.0759314e-15
0.513128 2.1862244e-15
0.513366 2.2039628e-15
0.513604 2.0318724e-15
0.513842 1.85989e-15
0.51408 1.9004766e-15
0.514318 2.062051e-15
0.514556 2.421042e-15
0.514794 2.3685921e-15
0.515032 2.4035957e-15
0.515094 2.2011138e-15
0.515387 2.0795925e-15
0.51568 2.4267352e-15
0.515973 2.2086911e-15
0.516266 2.6007605e-15
0.516559 2.2536542e-15
0.516852 2.0346631e-15
0.517145 2.651731e-15
0.517438 2.8298274e-15
0.517731 2.430404e-15
0.518024 2.2103433e-15
0.518317 1.907004e-15
0.51861 1.9439844e-15
0.518903 2.0069084e-15
0.519196 2.05269e-15
0.519489 2.1633338e-15
0.519782 2.1191413e-15
0.520075 2.1845746e-15
0.520368 2.371862e-15
0.520661 2.4018195e-15
0.520954 2.2392015e-15
0.521247 2.1930888e-15
0.52154 2.0931751e-15
0.521833 2.0668027e-15
0.522126 1.8631944e-15
0.522419 2.0872696e-15
0.522712 2.5946195e-15
0.523005 2.6261719e-15
0.523298 2.6192048e-15
0.523591 2.5421898e-15
0.523884 2.4999193e-15
0.524177 2.6050024e-15
0.52447 2.6463946e-15
0.524763 2.6466944e-15
0.525056 2.9562712e-15
0.525349 3.0010367e-15
0.525642 2.890983e-15
0.525935 2.7829647e-15
0.526228 2.777601e-15
0.526521 2.5899544e-15
0.526814 2.5626842e-15
0.527107 2.7132928e-15
0.5274 2.7183513e-15
0.527693 2.504254e-15
0.527986 2.4736276e-15
0.528279 2.4148952e-15
0.528572 2.5774755e-15
0.528865 2.8049301e-15
0.529158 2.7982504e-15
0.529451 2.7598311e-15
0.529744 2.9502244e-15
0.530037 3.1088536e-15
0.53033 3.2150736e-15
0.530623 3.1485386e-15
0.530916 2.8982471e-15
0.531209 2.905652e-15
0.531502 2.8803465e-15
0.531795 3.0269862e-15
0.532088 3.077503e-15
0.532381 3.0186537e-15
0.532674 3.1002172e-15
0.532967 3.0399479e-15
0.53326 3.1566769e-15
0.533553 2.9731454e-15
0.533846 2.8363351e-15
0.534139 2.792692e-15
0.534432 2.8833146e-15
0.534725 2.7791617e-15
0.535018 2.8988536e-15
0.535311 3.0699688e-15
0.535604 3.0737136e-15
0.535897 3.0676903e-15
0.53619 3.0456008e-15
0.536483 3.2686322e-15
0.536776 3.4055182e-15
0.537069 3.4271379e-15
0.537362 3.5337035e-15
0.537655 3.4499173e-15
0.537948 3.20785e-15
0.538241 3.2597587e-15
0.538534 3.2545553e-15
0.538827 3.4714855e-15
0.53912 3.5467535e-15
0.539413 3.559247e-15
0.539706 3.4607058e-15
0.539999 3.3164292e-15
0.540292 3.2341823e-15
0.540585 3.2784251e-15
0.540878 3.1625326e-15
0.541171 3.2405297e-15
0.541464 3.4103884e-15
0.541757 3.3010155e-15
0.54205 3.3981117e-15
0.542343 3.383671e-15
0.542636 3.5957243e-15
0.542929 3.630175e-15
0.543222 3.6536974e-15
0.543515 3.787933e-15
0.543808 3.741545e-15
0.544101 3.71325e-15
0.544394 3.564781e-15
0.544687 3.5402295e-15
0.54498 3.621175e-15
0.545273 3.6806334e-15
0.545566 3.7778444e-15
0.545859 3.7764913e-15
0.546152 3.5307995e-15
0.546445 3.4990186e-15
0.546738 3.418055e-15
0.547031 3.4808997e-15
0.547324 3.6001784e-15
0.547617 3.6101713e-15
0.54791 3.6038995e-15
0.548203 3.7340393e-15
0.548496 3.7024585e-15
0.548789 3.5152102e-15
0.549082 3.595361e-15
0.549375 3.678255e-15
0.549668 3.579396e-15
0.549961 3.64932e-15
0.550254 3.668139e-15
0.550547 3.6533387e-15
0.55084 3.6379803e-15
0.551133 3.5339985e-15
0.551426 3.4996166e-15
0.551719 3.5190166e-15
0.552012 3.566641e-15
0.552305 3.560194e-15
0.552598 3.5773856e-15
0.552891 3.7042386e-15
0.553184 3.730798e-15
0.553477 3.8729167e-15
0.55377 3.8051414e-15
0.554063 3.8615394e-15
0.554356 3.891126e-15
0.554649 3.8542735e-15
0.554942 3.927974e-15
0.555235 3.9561157e-15
0.555528 3.923002e-15
0.555821 4.0460883e-15
0.556114 4.0481026e-15
0.556407 4.1012903e-15
0.5567 4.024737e-15
0.556993 4.0149103e-15
0.557286 3.9643878e-15
0.557579 3.974852e-15
0.557872 3.872353e-15
0.558165 4.029389e-15
0.558458 4.061532e-15
0.558751 4.215352e-15
0.559044 4.2770103e-15
0.559337 4.183151e-15
0.55963 4.029294e-15
0.559923 3.8203164e-15
0.560216 3.6564926e-15
0.560509 3.677446e-15
0.560802 3.9005855e-15
