# %ECSV 0.9
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float32}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float32}
# meta: !!omap
# - __serialized_columns__:
#     flux:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: erg / (Angstrom cm2 s)}
#       value: !astropy.table.SerializedColumn {name: flux}
#     wavelength:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: micron}
#       value: !astropy.table.SerializedColumn {name: wavelength}
# schema: astropy-2.0
wavelength flux
0.377693 8.74705e-15
0.3778 8.77277e-15
0.377907 9.00144e-15
0.378014 8.85427e-15
0.378121 8.3344e-15
0.378228 8.60265e-15
0.378335 8.74655e-15
0.378442 7.86946e-15
0.378549 8.36629e-15
0.378656 8.73201e-15
0.378763 8.39161e-15
0.37887 8.93525e-15
0.378977 9.37558e-15
0.379085 1.00856e-14
0.379192 1.12754e-14
0.379299 1.15798e-14
0.379406 1.16392e-14
0.379513 1.2355e-14
0.37962 1.24622e-14
0.379727 1.19713e-14
0.379834 1.10544e-14
0.379941 1.0304e-14
0.380049 1.03294e-14
0.380156 9.86774e-15
0.380263 1.00304e-14
0.38037 9.18962e-15
0.380477 8.80577e-15
0.380584 8.94498e-15
0.380691 8.35849e-15
0.380799 8.39243e-15
0.380906 8.22144e-15
0.381013 7.47229e-15
0.38112 8.19756e-15
0.381227 8.55738e-15
0.381335 8.53038e-15
0.381442 8.27917e-15
0.381549 8.10242e-15
0.381656 8.64516e-15
0.381763 8.92752e-15
0.38187 8.44619e-15
0.381978 8.86565e-15
0.382085 7.93234e-15
0.382192 8.43536e-15
0.382299 8.48856e-15
0.382407 8.61874e-15
0.382514 8.87689e-15
0.382621 9.31445e-15
0.382728 9.75349e-15
0.382835 1.08989e-14
0.382943 1.14451e-14
0.38305 1.25629e-14
0.383157 1.3073e-14
0.383264 1.26348e-14
0.383372 1.28817e-14
0.383479 1.2181e-14
0.383586 1.19429e-14
0.383693 1.11043e-14
0.383801 9.95245e-15
0.383908 1.01616e-14
0.384015 9.31754e-15
0.384123 9.07807e-15
0.38423 8.55763e-15
0.384337 9.1066e-15
0.384444 8.62111e-15
0.384552 8.75253e-15
0.384659 7.93821e-15
0.384766 8.68135e-15
0.384874 8.95021e-15
0.384981 8.06029e-15
0.385088 7.68303e-15
0.385196 8.08115e-15
0.385303 8.19234e-15
0.38541 7.95685e-15
0.385518 8.51518e-15
0.385625 8.12485e-15
0.385732 8.31087e-15
0.38584 7.87779e-15
0.385947 7.91488e-15
0.386054 8.07635e-15
0.386162 8.13575e-15
0.386269 8.04105e-15
0.386376 8.09012e-15
0.386484 8.6433e-15
0.386591 8.42375e-15
0.386699 8.30607e-15
0.386806 8.23362e-15
0.386913 8.58852e-15
0.387021 8.59667e-15
0.387128 9.00016e-15
0.387236 8.47014e-15
0.387343 8.55793e-15
0.38745 8.43447e-15
0.387558 8.97146e-15
0.387665 8.78375e-15
0.387773 9.32668e-15
0.38788 9.16796e-15
0.387987 1.02862e-14
0.388095 1.09118e-14
0.388202 1.20055e-14
0.38831 1.32794e-14
0.388417 1.39313e-14
0.388525 1.43974e-14
0.388632 1.4532e-14
0.388739 1.42094e-14
0.388847 1.33435e-14
0.388954 1.27411e-14
0.389062 1.15342e-14
0.389169 1.15391e-14
0.389277 1.09203e-14
0.389384 1.06756e-14
0.389492 9.86409e-15
0.389599 9.69883e-15
0.389707 9.30447e-15
0.389814 9.66764e-15
0.389922 8.92698e-15
0.390029 8.96931e-15
0.390137 8.93882e-15
0.390244 9.10052e-15
0.390352 8.74875e-15
0.390459 8.44296e-15
0.390567 9.22409e-15
0.390674 8.9882e-15
0.390782 8.78442e-15
0.390889 9.00349e-15
0.390997 8.79295e-15
0.391104 8.71301e-15
0.391212 8.60296e-15
0.391319 8.58599e-15
0.391427 8.21044e-15
0.391534 8.32265e-15
0.391642 8.45493e-15
0.39175 8.41559e-15
0.391857 8.19503e-15
0.391965 7.88822e-15
0.392072 7.95454e-15
0.39218 8.31211e-15
0.392287 8.22321e-15
0.392395 8.21566e-15
0.392502 8.11866e-15
0.39261 7.67791e-15
0.392718 9.2643e-15
0.392825 1.02356e-14
0.392933 1.16754e-14
0.39304 1.24314e-14
0.393148 1.23305e-14
0.393256 1.19618e-14
0.393363 1.15601e-14
0.393471 1.10247e-14
0.393578 1.05468e-14
0.393686 9.26885e-15
0.393794 8.19728e-15
0.393901 7.97834e-15
0.394009 8.30484e-15
0.394117 8.26986e-15
0.394224 8.25185e-15
0.394332 8.09098e-15
0.394439 8.26872e-15
0.394547 8.49733e-15
0.394655 8.31169e-15
0.394762 8.23687e-15
0.39487 8.57084e-15
0.394978 9.02031e-15
0.395085 9.02244e-15
0.395193 8.65914e-15
0.395301 8.94139e-15
0.395408 8.60614e-15
0.395516 8.88711e-15
0.395624 8.80991e-15
0.395731 8.61518e-15
0.395839 9.12666e-15
0.395947 9.06257e-15
0.396054 9.82234e-15
0.396162 1.12632e-14
0.39627 1.2753e-14
0.396378 1.62733e-14
0.396485 1.82893e-14
0.396593 1.92939e-14
0.396701 1.81732e-14
0.396808 1.69768e-14
0.396916 1.62235e-14
0.397024 1.50725e-14
0.397132 1.31439e-14
0.397239 1.1837e-14
0.397347 1.13227e-14
0.397455 1.06282e-14
0.397562 1.08674e-14
0.39767 9.97089e-15
0.397778 9.7448e-15
0.397886 9.79289e-15
0.397993 9.9956e-15
0.398101 9.60913e-15
0.398209 9.16095e-15
0.398317 9.40339e-15
0.398425 9.31858e-15
0.398532 9.0322e-15
0.39864 9.53191e-15
0.398748 9.05166e-15
0.398856 9.16032e-15
0.398963 9.19175e-15
0.399071 9.49341e-15
0.399179 9.58368e-15
0.399287 9.0735e-15
0.399395 9.39368e-15
0.399502 9.3736e-15
0.39961 9.33482e-15
0.399718 9.50266e-15
0.399826 9.6977e-15
0.399934 9.61512e-15
0.400041 9.36822e-15
0.400149 9.46563e-15
0.400257 9.13644e-15
0.400365 9.35263e-15
0.400473 9.46558e-15
0.40058 9.50724e-15
0.400688 9.52196e-15
0.400796 9.57329e-15
0.400904 9.67617e-15
0.401012 9.97063e-15
0.40112 9.84393e-15
0.401228 1.00712e-14
0.401335 1.03075e-14
0.401443 9.4661e-15
0.401551 9.85092e-15
0.401659 1.013e-14
0.401767 9.64394e-15
0.401875 9.66047e-15
0.401983 1.01974e-14
0.40209 1.05909e-14
0.402198 1.09769e-14
0.402306 1.11335e-14
0.402414 1.17252e-14
0.402522 1.07069e-14
0.40263 1.13251e-14
0.402738 1.08388e-14
0.402846 1.05575e-14
0.402954 9.79244e-15
0.403061 9.53281e-15
0.403169 9.35914e-15
0.403277 9.43648e-15
0.403385 9.48149e-15
0.403493 9.44408e-15
0.403601 9.82811e-15
0.403709 9.34869e-15
0.403817 1.0088e-14
0.403925 9.90395e-15
0.404033 9.9802e-15
0.404141 9.77707e-15
0.404249 9.36142e-15
0.404357 9.70257e-15
0.404465 9.70617e-15
0.404572 9.1546e-15
0.40468 9.84027e-15
0.404788 1.03287e-14
0.404896 1.00921e-14
0.405004 1.04406e-14
0.405112 1.03643e-14
0.40522 1.03846e-14
0.405328 1.06361e-14
0.405436 1.02856e-14
0.405544 1.02665e-14
0.405652 1.01446e-14
0.40576 1.04039e-14
0.405868 9.77082e-15
0.405976 1.00879e-14
0.406084 9.45535e-15
0.406192 1.00461e-14
0.4063 1.00133e-14
0.406408 1.01215e-14
0.406516 1.03489e-14
0.406624 1.02294e-14
0.406732 1.00692e-14
0.40684 1.06306e-14
0.406948 1.02437e-14
0.407056 9.58459e-15
0.407164 1.01291e-14
0.407272 1.03518e-14
0.40738 1.03492e-14
0.407488 1.02516e-14
0.407596 1.03841e-14
0.407704 1.04015e-14
0.407812 1.05936e-14
0.40792 1.07021e-14
0.408028 1.09363e-14
0.408136 1.07764e-14
0.408244 1.12429e-14
0.408352 1.11584e-14
0.408461 1.10564e-14
0.408569 1.13724e-14
0.408677 1.16982e-14
0.408785 1.2056e-14
0.408893 1.17478e-14
0.409001 1.23304e-14
0.409109 1.25144e-14
0.409217 1.30985e-14
0.409325 1.34963e-14
0.409433 1.45999e-14
0.409541 1.63536e-14
0.409649 1.73399e-14
0.409757 1.73555e-14
0.409865 1.71245e-14
0.409974 1.69634e-14
0.410082 1.59087e-14
0.41019 1.46954e-14
0.410298 1.43996e-14
0.410406 1.38372e-14
0.410514 1.3015e-14
0.410622 1.28483e-14
0.41073 1.26257e-14
0.410838 1.23111e-14
0.410947 1.20266e-14
0.411055 1.13773e-14
0.411163 1.13251e-14
0.411271 1.11032e-14
0.411379 1.06932e-14
0.411487 1.11361e-14
0.411595 1.13199e-14
0.411703 1.06623e-14
